"Plot Title: 1418 Closet and Attic "
"#","Time, GMT-08:00","Temp, ¡C()","RH, %()","Intensity, Lux()","Temp, ¡C()"
4184,09-03-07 23:30:00 ,19.674,65.327,3.9,15.796
4185,09-03-07 23:35:00 ,19.627,65.290,11.8,15.676
4186,09-03-07 23:40:00 ,19.579,65.282,11.8,15.605
4187,09-03-07 23:45:00 ,19.555,65.278,11.8,15.485
4188,09-03-07 23:50:00 ,19.508,65.270,11.8,15.414
4189,09-03-07 23:55:00 ,19.460,65.233,11.8,15.342
4190,09-03-08 00:00:00 ,19.413,65.282,11.8,15.247
4191,09-03-08 00:05:00 ,19.389,65.278,11.8,15.175
4192,09-03-08 00:10:00 ,19.341,65.270,11.8,15.079
4193,09-03-08 00:15:00 ,19.318,65.237,3.9,14.984
4194,09-03-08 00:20:00 ,19.270,65.229,11.8,14.912
4195,09-03-08 00:25:00 ,19.222,65.221,3.9,14.840
4196,09-03-08 00:30:00 ,19.175,65.213,3.9,14.745
4197,09-03-08 00:35:00 ,19.127,65.233,11.8,14.697
4198,09-03-08 00:40:00 ,19.080,65.225,11.8,14.625
4199,09-03-08 00:45:00 ,19.032,65.246,3.9,14.553
4200,09-03-08 00:50:00 ,18.961,65.262,3.9,14.481
4201,09-03-08 00:55:00 ,18.913,65.283,3.9,14.409
4202,09-03-08 01:00:00 ,18.842,65.299,3.9,14.337
4203,09-03-08 01:05:00 ,18.794,65.320,3.9,14.266
4204,09-03-08 01:10:00 ,18.747,65.369,3.9,14.194
4205,09-03-08 01:15:00 ,18.675,65.357,3.9,14.146
4206,09-03-08 01:20:00 ,18.628,65.435,11.8,14.074
4207,09-03-08 01:25:00 ,18.557,65.480,3.9,14.002
4208,09-03-08 01:30:00 ,18.485,65.496,3.9,13.930
4209,09-03-08 01:35:00 ,18.438,65.545,3.9,13.858
4210,09-03-08 01:40:00 ,18.366,65.619,3.9,13.810
4211,09-03-08 01:45:00 ,18.319,65.639,3.9,13.738
4212,09-03-08 01:50:00 ,18.271,65.688,3.9,13.714
4213,09-03-08 01:55:00 ,18.224,65.737,3.9,13.642
4214,09-03-08 03:00:00 ,18.176,65.786,3.9,13.570
4215,09-03-08 03:05:00 ,18.105,65.802,3.9,13.522
4216,09-03-08 03:10:00 ,18.057,65.879,3.9,13.449
4217,09-03-08 03:15:00 ,18.010,65.928,3.9,13.401
4218,09-03-08 03:20:00 ,17.962,65.976,3.9,13.329
4219,09-03-08 03:25:00 ,17.891,65.964,3.9,13.257
4220,09-03-08 03:30:00 ,17.843,65.956,3.9,13.185
4221,09-03-08 03:35:00 ,17.796,65.948,3.9,13.161
4222,09-03-08 03:40:00 ,17.748,65.939,3.9,13.064
4223,09-03-08 03:45:00 ,17.701,65.931,3.9,13.040
4224,09-03-08 03:50:00 ,17.653,65.923,3.9,12.992
4225,09-03-08 03:55:00 ,17.605,65.914,3.9,12.944
4226,09-03-08 03:00:00 ,17.558,65.906,3.9,12.871
4227,09-03-08 03:05:00 ,17.510,65.955,3.9,12.799
4228,09-03-08 03:10:00 ,17.463,66.003,3.9,12.751
4229,09-03-08 03:15:00 ,17.415,66.023,3.9,12.703
4230,09-03-08 03:20:00 ,17.368,66.072,3.9,12.654
4231,09-03-08 03:25:00 ,17.320,66.092,3.9,12.582
4232,09-03-08 03:30:00 ,17.272,66.112,3.9,12.509
4233,09-03-08 03:35:00 ,17.225,66.132,3.9,12.485
4234,09-03-08 03:40:00 ,17.177,66.152,3.9,12.437
4235,09-03-08 03:45:00 ,17.130,66.172,3.9,12.389
4236,09-03-08 03:50:00 ,17.082,66.192,3.9,12.340
4237,09-03-08 03:55:00 ,17.034,66.212,11.8,12.292
4238,09-03-08 04:00:00 ,16.963,66.228,3.9,12.219
4239,09-03-08 04:05:00 ,16.939,66.252,3.9,12.171
4240,09-03-08 04:10:00 ,16.892,66.272,3.9,12.122
4241,09-03-08 04:15:00 ,16.844,66.292,3.9,12.074
4242,09-03-08 04:20:00 ,16.796,66.312,3.9,12.050
4243,09-03-08 04:25:00 ,16.749,66.332,3.9,12.001
4244,09-03-08 04:30:00 ,16.701,66.352,3.9,11.953
4245,09-03-08 04:35:00 ,16.654,66.372,3.9,11.929
4246,09-03-08 04:40:00 ,16.606,66.392,3.9,11.880
4247,09-03-08 04:45:00 ,16.558,66.383,3.9,11.832
4248,09-03-08 04:50:00 ,16.511,66.403,3.9,11.783
4249,09-03-08 04:55:00 ,16.463,66.423,3.9,11.734
4250,09-03-08 05:00:00 ,16.415,66.443,3.9,11.686
4251,09-03-08 05:05:00 ,16.368,66.462,3.9,11.637
4252,09-03-08 05:10:00 ,16.320,66.482,3.9,11.589
4253,09-03-08 05:15:00 ,16.272,66.474,3.9,11.565
4254,09-03-08 05:20:00 ,16.249,66.498,3.9,11.516
4255,09-03-08 05:25:00 ,16.177,66.513,3.9,11.467
4256,09-03-08 05:30:00 ,16.153,66.537,3.9,11.419
4257,09-03-08 05:35:00 ,16.106,66.557,3.9,11.370
4258,09-03-08 05:40:00 ,16.058,66.549,3.9,11.346
4259,09-03-08 05:45:00 ,16.010,66.568,3.9,11.273
4260,09-03-08 05:50:00 ,15.986,66.592,3.9,11.224
4261,09-03-08 05:55:00 ,15.939,66.584,3.9,11.200
4262,09-03-08 06:00:00 ,15.891,66.604,3.9,11.175
4263,09-03-08 06:05:00 ,15.843,66.623,3.9,11.127
4264,09-03-08 06:10:00 ,15.796,66.643,3.9,11.078
4265,09-03-08 06:15:00 ,15.748,66.634,3.9,11.053
4266,09-03-08 06:20:00 ,15.700,66.654,3.9,11.005
4267,09-03-08 06:25:00 ,15.676,66.678,3.9,11.005
4268,09-03-08 06:30:00 ,15.629,66.698,3.9,10.956
4269,09-03-08 06:35:00 ,15.581,66.717,3.9,10.956
4270,09-03-08 06:40:00 ,15.533,66.709,3.9,10.956
4271,09-03-08 06:45:00 ,15.509,66.761,3.9,10.932
4272,09-03-08 06:50:00 ,15.461,66.752,3.9,10.932
4273,09-03-08 06:55:00 ,15.414,66.772,3.9,10.956
4274,09-03-08 07:00:00 ,15.390,66.795,3.9,10.956
4275,09-03-08 07:05:00 ,15.342,66.787,3.9,10.956
4276,09-03-08 07:10:00 ,15.318,66.839,3.9,10.980
4277,09-03-08 07:15:00 ,15.270,66.858,3.9,10.980
4278,09-03-08 07:20:00 ,15.223,66.878,3.9,11.029
4279,09-03-08 07:25:00 ,15.223,66.906,3.9,11.005
4280,09-03-08 07:30:00 ,15.175,66.897,3.9,11.029
4281,09-03-08 07:35:00 ,15.127,66.945,3.9,11.029
4282,09-03-08 07:40:00 ,15.103,66.940,3.9,11.029
4283,09-03-08 07:45:00 ,15.079,66.964,3.9,11.005
4284,09-03-08 07:50:00 ,15.055,66.960,3.9,11.005
4285,09-03-08 07:55:00 ,15.008,66.979,3.9,11.053
4286,09-03-08 08:00:00 ,14.984,67.003,3.9,11.078
4287,09-03-08 08:05:00 ,14.960,67.027,3.9,11.127
4288,09-03-08 08:10:00 ,14.936,67.022,3.9,11.175
4289,09-03-08 08:15:00 ,14.912,67.046,3.9,11.224
4290,09-03-08 08:20:00 ,14.864,67.065,3.9,11.273
4291,09-03-08 08:25:00 ,14.840,67.061,3.9,11.346
4292,09-03-08 08:30:00 ,14.840,67.089,3.9,11.370
4293,09-03-08 08:35:00 ,14.816,67.113,3.9,11.467
4294,09-03-08 08:40:00 ,14.792,67.108,3.9,11.540
4295,09-03-08 08:45:00 ,14.768,67.132,3.9,11.589
4296,09-03-08 08:50:00 ,14.745,67.128,3.9,11.686
4297,09-03-08 08:55:00 ,14.745,67.155,3.9,11.734
4298,09-03-08 09:00:00 ,14.745,67.183,3.9,11.807
4299,09-03-08 09:05:00 ,14.721,67.151,3.9,11.856
4300,09-03-08 09:10:00 ,14.721,67.123,3.9,11.929
4301,09-03-08 09:15:00 ,14.721,67.123,3.9,11.953
4302,09-03-08 09:20:00 ,14.721,67.123,3.9,12.025
4303,09-03-08 09:25:00 ,14.721,67.095,3.9,12.074
4304,09-03-08 09:30:00 ,14.721,67.095,3.9,12.122
4305,09-03-08 09:35:00 ,14.697,67.091,3.9,12.195
4306,09-03-08 09:40:00 ,14.697,67.063,3.9,12.268
4307,09-03-08 09:45:00 ,14.697,67.370,3.9,12.461
4308,09-03-08 09:50:00 ,14.697,67.647,3.9,12.920
4309,09-03-08 09:55:00 ,14.745,68.127,3.9,13.473
4310,09-03-08 10:00:00 ,14.816,68.306,3.9,14.026
4311,09-03-08 10:05:00 ,14.936,69.375,11.8,14.481
4312,09-03-08 10:10:00 ,15.079,70.113,3.9,14.745
4313,09-03-08 10:15:00 ,15.223,70.222,3.9,14.840
4314,09-03-08 10:20:00 ,15.342,70.381,3.9,14.912
4315,09-03-08 10:25:00 ,15.461,69.856,3.9,14.960
4316,09-03-08 10:30:00 ,15.557,69.792,3.9,14.984
4317,09-03-08 10:35:00 ,15.629,69.750,11.8,15.031
4318,09-03-08 10:40:00 ,15.724,69.630,11.8,15.031
4319,09-03-08 10:45:00 ,15.772,69.667,3.9,15.151
4320,09-03-08 10:50:00 ,15.843,69.680,3.9,15.199
4321,09-03-08 10:55:00 ,15.891,69.496,3.9,15.247
4322,09-03-08 11:00:00 ,15.939,69.450,3.9,15.318
4323,09-03-08 11:05:00 ,15.963,69.455,3.9,15.390
4324,09-03-08 11:10:00 ,16.010,69.408,3.9,15.461
4325,09-03-08 11:15:00 ,16.034,69.440,3.9,15.509
4326,09-03-08 11:20:00 ,16.082,69.394,3.9,15.581
4327,09-03-08 11:25:00 ,16.106,69.371,11.8,15.629
4328,09-03-08 11:30:00 ,16.129,69.348,3.9,15.700
4329,09-03-08 11:35:00 ,16.153,69.380,3.9,15.796
4330,09-03-08 11:40:00 ,16.177,69.329,3.9,15.867
4331,09-03-08 11:45:00 ,16.201,69.333,3.9,15.963
4332,09-03-08 11:50:00 ,16.225,69.310,11.8,16.010
4333,09-03-08 11:55:00 ,16.249,69.231,3.9,16.106
4334,09-03-08 12:00:00 ,16.272,69.236,3.9,16.129
4335,09-03-08 12:05:00 ,16.296,69.240,3.9,16.201
4336,09-03-08 12:10:00 ,16.320,69.245,3.9,16.272
4337,09-03-08 12:15:00 ,16.344,69.221,3.9,16.368
4338,09-03-08 12:20:00 ,16.368,69.226,3.9,16.558
4339,09-03-08 12:25:00 ,16.392,69.285,11.8,16.749
4340,09-03-08 12:30:00 ,16.439,69.101,11.8,17.011
4341,09-03-08 12:35:00 ,16.487,69.331,3.9,17.130
4342,09-03-08 12:40:00 ,16.534,69.367,11.8,17.130
4343,09-03-08 12:45:00 ,16.582,69.320,3.9,17.130
4344,09-03-08 12:50:00 ,16.630,69.246,3.9,17.058
4345,09-03-08 12:55:00 ,16.677,69.144,3.9,16.963
4346,09-03-08 13:00:00 ,16.701,69.066,3.9,16.987
4347,09-03-08 13:05:00 ,16.725,68.904,3.9,16.987
4348,09-03-08 13:10:00 ,16.749,68.908,3.9,17.034
4349,09-03-08 13:15:00 ,16.773,68.857,11.8,17.082
4350,09-03-08 13:20:00 ,16.796,68.778,3.9,17.106
4351,09-03-08 13:25:00 ,16.820,68.727,3.9,17.201
4352,09-03-08 13:30:00 ,16.844,68.648,3.9,17.177
4353,09-03-08 13:35:00 ,16.892,68.517,3.9,17.225
4354,09-03-08 13:40:00 ,16.892,68.378,3.9,17.225
4355,09-03-08 13:45:00 ,16.915,68.271,11.8,17.320
4356,09-03-08 13:50:00 ,16.939,68.191,11.8,17.439
4357,09-03-08 13:55:00 ,16.939,68.191,3.9,17.534
4358,09-03-08 14:00:00 ,16.963,68.196,3.9,17.653
4359,09-03-08 14:05:00 ,16.987,68.200,3.9,17.748
4360,09-03-08 14:10:00 ,17.011,68.148,3.9,17.867
4361,09-03-08 14:15:00 ,17.011,68.120,3.9,17.962
4362,09-03-08 14:20:00 ,17.034,68.097,3.9,18.033
4363,09-03-08 14:25:00 ,17.058,68.101,3.9,18.057
4364,09-03-08 14:30:00 ,17.058,68.073,3.9,18.057
4365,09-03-08 14:35:00 ,17.082,68.049,3.9,18.081
4366,09-03-08 14:40:00 ,17.082,68.021,3.9,18.081
4367,09-03-08 14:45:00 ,17.106,67.998,3.9,17.986
4368,09-03-08 14:50:00 ,17.130,67.974,3.9,17.915
4369,09-03-08 14:55:00 ,17.130,67.918,3.9,17.891
4370,09-03-08 15:00:00 ,17.153,67.894,3.9,17.867
4371,09-03-08 15:05:00 ,17.177,67.871,3.9,17.772
4372,09-03-08 15:10:00 ,17.177,67.815,3.9,17.629
4373,09-03-08 15:15:00 ,17.201,67.791,3.9,17.558
4374,09-03-08 15:20:00 ,17.225,67.739,3.9,17.439
4375,09-03-08 15:25:00 ,17.225,67.683,3.9,17.415
4376,09-03-08 15:30:00 ,17.249,67.631,3.9,17.368
4377,09-03-08 15:35:00 ,17.249,67.575,3.9,17.272
4378,09-03-08 15:40:00 ,17.272,67.523,3.9,17.153
4379,09-03-08 15:45:00 ,17.272,67.467,3.9,17.106
4380,09-03-08 15:50:00 ,17.272,67.411,3.9,16.987
4381,09-03-08 15:55:00 ,17.296,67.359,3.9,16.915
4382,09-03-08 16:00:00 ,17.296,67.274,3.9,16.773
4383,09-03-08 16:05:00 ,17.296,67.190,3.9,16.725
4384,09-03-08 16:10:00 ,17.320,67.110,3.9,16.654
4385,09-03-08 16:15:00 ,17.320,67.025,3.9,16.630
4386,09-03-08 16:20:00 ,17.320,66.997,3.9,16.534
4387,09-03-08 16:25:00 ,17.320,66.941,3.9,16.463
4388,09-03-08 16:30:00 ,17.320,66.884,3.9,16.439
4389,09-03-08 16:35:00 ,17.320,66.828,3.9,16.368
4390,09-03-08 16:40:00 ,17.320,66.771,3.9,16.272
4391,09-03-08 16:45:00 ,17.320,66.743,3.9,16.272
4392,09-03-08 16:50:00 ,17.320,66.687,3.9,16.249
4393,09-03-08 16:55:00 ,17.320,66.658,3.9,16.225
4394,09-03-08 17:00:00 ,17.320,66.602,3.9,16.249
4395,09-03-08 17:05:00 ,17.344,66.578,3.9,16.272
4396,09-03-08 17:10:00 ,17.368,66.525,3.9,16.272
4397,09-03-08 17:15:00 ,17.368,66.497,3.9,16.225
4398,09-03-08 17:20:00 ,17.391,66.473,3.9,16.153
4399,09-03-08 17:25:00 ,17.415,66.420,3.9,16.106
4400,09-03-08 17:30:00 ,17.415,66.364,3.9,16.034
4401,09-03-08 17:35:00 ,17.439,66.311,3.9,15.986
4402,09-03-08 17:40:00 ,17.439,66.226,3.9,15.891
4403,09-03-08 17:45:00 ,17.439,66.255,3.9,15.891
4404,09-03-08 17:50:00 ,17.463,66.174,3.9,15.891
4405,09-03-08 17:55:00 ,17.463,66.145,3.9,15.772
4406,09-03-08 18:00:00 ,17.463,66.117,3.9,15.772
4407,09-03-08 18:05:00 ,17.463,66.060,3.9,15.700
4408,09-03-08 18:10:00 ,17.463,66.003,3.9,15.652
4409,09-03-08 18:15:00 ,17.463,65.890,3.9,15.557
4410,09-03-08 18:20:00 ,17.463,65.890,3.9,15.533
4411,09-03-08 18:25:00 ,17.463,65.890,3.9,15.509
4412,09-03-08 18:30:00 ,17.463,65.890,3.9,15.485
4413,09-03-08 18:35:00 ,17.463,65.890,3.9,15.438
4414,09-03-08 18:40:00 ,17.463,65.890,3.9,15.366
4415,09-03-08 18:45:00 ,17.463,65.890,3.9,15.342
4416,09-03-08 18:50:00 ,17.463,65.890,3.9,15.294
4417,09-03-08 18:55:00 ,17.463,65.890,3.9,15.223
4418,09-03-08 19:00:00 ,17.463,65.890,3.9,15.151
4419,09-03-08 19:05:00 ,17.463,65.890,3.9,15.103
4420,09-03-08 19:10:00 ,17.463,65.890,3.9,15.079
4421,09-03-08 19:15:00 ,17.439,65.886,3.9,15.008
4422,09-03-08 19:20:00 ,17.439,65.886,3.9,14.936
4423,09-03-08 19:25:00 ,17.439,65.772,3.9,14.864
4424,09-03-08 19:30:00 ,17.415,65.768,3.9,14.816
4425,09-03-08 19:35:00 ,17.415,65.711,3.9,14.745
4426,09-03-08 19:40:00 ,17.415,65.682,3.9,14.697
4427,09-03-08 19:45:00 ,17.391,65.650,3.9,14.649
4428,09-03-08 19:50:00 ,17.368,65.646,3.9,14.601
4429,09-03-08 19:55:00 ,17.368,65.702,3.9,14.649
4430,09-03-08 20:00:00 ,17.368,65.873,3.9,14.864
4431,09-03-08 20:05:00 ,17.391,65.877,3.9,15.175
4432,09-03-08 20:10:00 ,17.415,66.194,3.9,15.438
4433,09-03-08 20:15:00 ,17.486,66.433,3.9,15.772
4434,09-03-08 20:20:00 ,17.582,66.648,11.8,15.986
4435,09-03-08 20:25:00 ,17.677,66.749,3.9,16.177
4436,09-03-08 20:30:00 ,17.796,66.657,3.9,16.177
4437,09-03-08 20:35:00 ,17.867,66.471,3.9,16.058
4438,09-03-08 20:40:00 ,17.938,66.228,3.9,15.867
4439,09-03-08 20:45:00 ,17.986,65.981,3.9,15.700
4440,09-03-08 20:50:00 ,18.033,65.989,3.9,15.629
4441,09-03-08 20:55:00 ,18.033,65.704,3.9,15.509
4442,09-03-08 21:00:00 ,18.057,65.708,3.9,15.605
4443,09-03-08 21:05:00 ,18.081,65.855,3.9,15.867
4444,09-03-08 21:10:00 ,18.152,66.010,3.9,16.034
4445,09-03-08 21:15:00 ,18.200,65.989,3.9,16.177
4446,09-03-08 21:20:00 ,18.271,65.745,3.9,16.106
4447,09-03-08 21:25:00 ,18.319,65.582,3.9,15.963
4448,09-03-08 21:30:00 ,18.343,65.443,3.9,15.819
4449,09-03-08 21:35:00 ,18.366,65.275,11.8,15.676
4450,09-03-08 21:40:00 ,18.366,65.218,3.9,15.509
4451,09-03-08 21:45:00 ,18.366,65.132,11.8,15.414
4452,09-03-08 21:50:00 ,18.366,65.075,3.9,15.461
4453,09-03-08 21:55:00 ,18.366,65.075,3.9,15.652
4454,09-03-08 22:00:00 ,18.390,65.165,3.9,15.867
4455,09-03-08 22:05:00 ,18.438,65.144,3.9,15.986
4456,09-03-08 22:10:00 ,18.461,65.062,3.9,15.986
4457,09-03-08 22:15:00 ,18.509,65.041,3.9,15.867
4458,09-03-08 22:20:00 ,18.533,64.959,3.9,15.700
4459,09-03-08 22:25:00 ,18.557,64.935,3.9,15.509
4460,09-03-08 22:30:00 ,18.557,64.906,11.8,15.366
4461,09-03-08 22:35:00 ,18.557,64.877,3.9,15.247
4462,09-03-08 22:40:00 ,18.557,64.877,11.8,15.103
4463,09-03-08 22:45:00 ,18.557,64.848,3.9,15.008
4464,09-03-08 22:50:00 ,18.533,64.844,3.9,14.912
4465,09-03-08 22:55:00 ,18.509,64.812,3.9,14.912
4466,09-03-08 23:00:00 ,18.485,64.808,3.9,14.816
4467,09-03-08 23:05:00 ,18.461,64.775,3.9,14.745
4468,09-03-08 23:10:00 ,18.461,64.775,3.9,14.649
4469,09-03-08 23:15:00 ,18.438,64.771,3.9,14.601
4470,09-03-08 23:20:00 ,18.390,64.734,3.9,14.481
4471,09-03-08 23:25:00 ,18.366,64.759,3.9,14.433
4472,09-03-08 23:30:00 ,18.319,64.750,3.9,14.361
4473,09-03-08 23:35:00 ,18.295,64.689,3.9,14.337
4474,09-03-08 23:40:00 ,18.247,64.710,3.9,14.194
4475,09-03-08 23:45:00 ,18.224,64.706,11.8,14.170
4476,09-03-08 23:50:00 ,18.176,64.726,3.9,14.122
4477,09-03-08 23:55:00 ,18.129,64.718,3.9,14.074
4478,09-03-09 00:00:00 ,18.081,64.739,3.9,14.002
4479,09-03-09 00:05:00 ,18.057,64.735,3.9,13.978
4480,09-03-09 00:10:00 ,18.010,64.784,3.9,13.930
4481,09-03-09 00:15:00 ,17.986,64.780,3.9,13.858
4482,09-03-09 00:20:00 ,17.938,64.801,3.9,13.786
4483,09-03-09 00:25:00 ,17.891,64.764,3.9,13.714
4484,09-03-09 00:30:00 ,17.867,64.760,3.9,13.642
4485,09-03-09 00:35:00 ,17.819,64.780,3.9,13.570
4486,09-03-09 00:40:00 ,17.772,64.801,3.9,13.522
4487,09-03-09 00:45:00 ,17.724,64.793,3.9,13.449
4488,09-03-09 00:50:00 ,17.677,64.842,3.9,13.401
4489,09-03-09 00:55:00 ,17.629,64.862,3.9,13.377
4490,09-03-09 01:00:00 ,17.582,64.883,3.9,13.353
4491,09-03-09 01:05:00 ,17.534,64.903,3.9,13.281
4492,09-03-09 01:10:00 ,17.486,64.924,3.9,13.209
4493,09-03-09 01:15:00 ,17.439,64.944,3.9,13.137
4494,09-03-09 01:20:00 ,17.391,64.993,3.9,13.088
4495,09-03-09 01:25:00 ,17.320,65.010,3.9,13.016
4496,09-03-09 01:30:00 ,17.272,65.059,3.9,13.016
4497,09-03-09 01:35:00 ,17.225,65.108,3.9,12.920
4498,09-03-09 01:40:00 ,17.177,65.157,3.9,12.871
4499,09-03-09 01:45:00 ,17.130,65.206,3.9,12.823
4500,09-03-09 01:50:00 ,17.082,65.226,3.9,12.751
4501,09-03-09 01:55:00 ,17.034,65.246,3.9,12.727
4502,09-03-09 02:00:00 ,16.987,65.267,3.9,12.630
4503,09-03-09 02:05:00 ,16.939,65.287,3.9,12.558
4504,09-03-09 02:10:00 ,16.892,65.307,3.9,12.534
4505,09-03-09 02:15:00 ,16.844,65.356,3.9,12.461
4506,09-03-09 02:20:00 ,16.796,65.376,3.9,12.413
4507,09-03-09 02:25:00 ,16.749,65.425,3.9,12.389
4508,09-03-09 02:30:00 ,16.701,65.445,3.9,12.340
4509,09-03-09 02:35:00 ,16.654,65.465,3.9,12.292
4510,09-03-09 02:40:00 ,16.630,65.518,3.9,12.243
4511,09-03-09 02:45:00 ,16.558,65.534,3.9,12.219
4512,09-03-09 02:50:00 ,16.534,65.586,3.9,12.195
4513,09-03-09 02:55:00 ,16.487,65.692,3.9,12.147
4514,09-03-09 03:00:00 ,16.439,65.712,3.9,12.122
4515,09-03-09 03:05:00 ,16.392,65.703,3.9,12.050
4516,09-03-09 03:10:00 ,16.368,65.699,3.9,12.025
4517,09-03-09 03:15:00 ,16.320,65.691,3.9,12.001
4518,09-03-09 03:20:00 ,16.296,65.687,3.9,11.953
4519,09-03-09 03:25:00 ,16.249,65.679,3.9,11.929
4520,09-03-09 03:30:00 ,16.201,65.670,3.9,11.856
4521,09-03-09 03:35:00 ,16.153,65.662,3.9,11.832
4522,09-03-09 03:40:00 ,16.129,65.658,3.9,11.759
4523,09-03-09 03:45:00 ,16.082,65.650,3.9,11.734
4524,09-03-09 03:50:00 ,16.034,65.641,3.9,11.686
4525,09-03-09 03:55:00 ,15.986,65.633,3.9,11.637
4526,09-03-09 04:00:00 ,15.963,65.629,3.9,11.589
4527,09-03-09 04:05:00 ,15.915,65.677,3.9,11.540
4528,09-03-09 04:10:00 ,15.891,65.730,3.9,11.492
4529,09-03-09 04:15:00 ,15.843,65.721,3.9,11.443
4530,09-03-09 04:20:00 ,15.796,65.741,3.9,11.419
4531,09-03-09 04:25:00 ,15.748,65.761,3.9,11.370
4532,09-03-09 04:30:00 ,15.700,65.781,3.9,11.321
4533,09-03-09 04:35:00 ,15.676,65.805,3.9,11.273
4534,09-03-09 04:40:00 ,15.629,65.797,3.9,11.200
4535,09-03-09 04:45:00 ,15.605,65.821,3.9,11.175
4536,09-03-09 04:50:00 ,15.557,65.841,3.9,11.151
4537,09-03-09 04:55:00 ,15.509,65.861,3.9,11.102
4538,09-03-09 05:00:00 ,15.485,65.857,3.9,11.078
4539,09-03-09 05:05:00 ,15.438,65.876,3.9,11.029
4540,09-03-09 05:10:00 ,15.414,65.900,3.9,10.980
4541,09-03-09 05:15:00 ,15.366,65.892,3.9,10.932
4542,09-03-09 05:20:00 ,15.318,65.884,3.9,10.883
4543,09-03-09 05:25:00 ,15.294,65.908,3.9,10.834
4544,09-03-09 05:30:00 ,15.247,65.928,3.9,10.810
4545,09-03-09 05:35:00 ,15.199,65.919,3.9,10.785
4546,09-03-09 05:40:00 ,15.175,65.943,3.9,10.785
4547,09-03-09 05:45:00 ,15.127,65.963,3.9,10.761
4548,09-03-09 05:50:00 ,15.103,65.987,3.9,10.761
4549,09-03-09 05:55:00 ,15.055,66.007,3.9,10.687
4550,09-03-09 06:00:00 ,15.031,66.002,3.9,10.663
4551,09-03-09 06:05:00 ,15.008,66.026,3.9,10.638
4552,09-03-09 06:10:00 ,14.960,66.018,3.9,10.614
4553,09-03-09 06:15:00 ,14.936,66.042,3.9,10.565
4554,09-03-09 06:20:00 ,14.888,66.034,3.9,10.565
4555,09-03-09 06:25:00 ,14.840,66.053,3.9,10.516
4556,09-03-09 06:30:00 ,14.816,66.049,3.9,10.467
4557,09-03-09 06:35:00 ,14.792,66.045,3.9,10.418
4558,09-03-09 06:40:00 ,14.768,66.069,3.9,10.394
4559,09-03-09 06:45:00 ,14.721,66.060,3.9,10.369
4560,09-03-09 06:50:00 ,14.697,66.084,3.9,10.345
4561,09-03-09 06:55:00 ,14.649,66.076,3.9,10.345
4562,09-03-09 07:00:00 ,14.625,66.072,3.9,10.320
4563,09-03-09 07:05:00 ,14.601,66.095,3.9,10.296
4564,09-03-09 07:10:00 ,14.577,66.091,3.9,10.296
4565,09-03-09 07:15:00 ,14.529,66.083,3.9,10.271
4566,09-03-09 07:20:00 ,14.505,66.079,3.9,10.271
4567,09-03-09 07:25:00 ,14.457,66.070,3.9,10.271
4568,09-03-09 07:30:00 ,14.433,66.066,3.9,10.271
4569,09-03-09 07:35:00 ,14.409,66.090,3.9,10.271
4570,09-03-09 07:40:00 ,14.361,66.081,3.9,10.271
4571,09-03-09 07:45:00 ,14.337,66.077,3.9,10.247
4572,09-03-09 07:50:00 ,14.314,66.073,3.9,10.296
4573,09-03-09 07:55:00 ,14.266,66.121,3.9,10.271
4574,09-03-09 08:00:00 ,14.242,66.116,3.9,10.345
4575,09-03-09 08:05:00 ,14.218,66.140,3.9,10.394
4576,09-03-09 08:10:00 ,14.194,66.136,3.9,10.516
4577,09-03-09 08:15:00 ,14.170,66.188,3.9,10.761
4578,09-03-09 08:20:00 ,14.170,66.272,11.8,11.102
4579,09-03-09 08:25:00 ,14.170,67.746,11.8,11.565
4580,09-03-09 08:30:00 ,14.218,68.225,3.9,11.807
4581,09-03-09 08:35:00 ,14.266,68.096,11.8,11.904
4582,09-03-09 08:40:00 ,14.361,68.002,3.9,11.929
4583,09-03-09 08:45:00 ,14.433,67.822,3.9,11.929
4584,09-03-09 08:50:00 ,14.505,67.668,3.9,11.953
4585,09-03-09 08:55:00 ,14.553,67.538,11.8,11.929
4586,09-03-09 09:00:00 ,14.577,67.404,3.9,11.856
4587,09-03-09 09:05:00 ,14.625,67.301,11.8,11.783
4588,09-03-09 09:10:00 ,14.649,67.194,11.8,11.783
4589,09-03-09 09:15:00 ,14.649,67.110,11.8,11.734
4590,09-03-09 09:20:00 ,14.649,66.999,3.9,11.662
4591,09-03-09 09:25:00 ,14.649,66.971,3.9,11.662
4592,09-03-09 09:30:00 ,14.649,66.943,3.9,11.686
4593,09-03-09 09:35:00 ,14.649,66.971,3.9,11.734
4594,09-03-09 09:40:00 ,14.649,66.971,3.9,11.759
4595,09-03-09 09:45:00 ,14.649,66.971,3.9,11.832
4596,09-03-09 09:50:00 ,14.673,67.003,3.9,11.904
4597,09-03-09 09:55:00 ,14.673,67.003,3.9,11.953
4598,09-03-09 10:00:00 ,14.673,67.031,3.9,12.025
4599,09-03-09 10:05:00 ,14.697,67.035,3.9,12.122
4600,09-03-09 10:10:00 ,14.697,67.008,3.9,12.171
4601,09-03-09 10:15:00 ,14.721,67.012,3.9,12.219
4602,09-03-09 10:20:00 ,14.721,66.984,3.9,12.292
4603,09-03-09 10:25:00 ,14.721,66.956,3.9,12.340
4604,09-03-09 10:30:00 ,14.745,66.960,3.9,12.389
4605,09-03-09 10:35:00 ,14.745,66.932,3.9,12.485
